,Billboard Chart Date,Title,Artist,Year,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100
698,2011-12-10,We Found Love,Rihanna Featuring Calvin Harris,2011,6qn9YLKt13AGvpq9jfO8py,76.0,10
699,2011-12-03,We Found Love,Rihanna Featuring Calvin Harris,2011,6qn9YLKt13AGvpq9jfO8py,76.0,9
700,2011-11-26,We Found Love,Rihanna Featuring Calvin Harris,2011,6qn9YLKt13AGvpq9jfO8py,76.0,8
701,2011-11-19,We Found Love,Rihanna Featuring Calvin Harris,2011,6qn9YLKt13AGvpq9jfO8py,76.0,7
702,2011-11-12,We Found Love,Rihanna Featuring Calvin Harris,2011,6qn9YLKt13AGvpq9jfO8py,76.0,6
703,2011-11-05,Someone Like You,Adele,2011,4kflIGfjdZJW4ot2ioixTB,80.0,16
704,2011-10-29,Someone Like You,Adele,2011,4kflIGfjdZJW4ot2ioixTB,80.0,15
705,2011-10-22,Someone Like You,Adele,2011,4kflIGfjdZJW4ot2ioixTB,80.0,14
706,2011-10-15,Someone Like You,Adele,2011,4kflIGfjdZJW4ot2ioixTB,80.0,13
707,2011-10-08,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2011,5d63e8JNRbvshRK9zu8HGG,38.0,14
708,2011-10-01,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2011,5d63e8JNRbvshRK9zu8HGG,38.0,13
709,2011-09-24,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2011,5d63e8JNRbvshRK9zu8HGG,38.0,12
710,2011-09-17,Someone Like You,Adele,2011,4kflIGfjdZJW4ot2ioixTB,80.0,9
711,2011-09-10,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2011,5d63e8JNRbvshRK9zu8HGG,38.0,10
712,2011-09-03,Last Friday Night (T.G.I.F.),Katy Perry,2011,3B7JBftBzVvhtNTVOEjdWM,49.0,13
713,2011-08-27,Last Friday Night (T.G.I.F.),Katy Perry,2011,3B7JBftBzVvhtNTVOEjdWM,49.0,12
714,2011-08-20,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2011,0IkKz2J93C94Ei4BvDop7P,68.0,20
715,2011-08-13,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2011,0IkKz2J93C94Ei4BvDop7P,68.0,19
716,2011-08-06,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2011,0IkKz2J93C94Ei4BvDop7P,68.0,18
717,2011-07-30,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2011,30k44xwNH2SFdGm8pQhABt,27.0,17
718,2011-07-23,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2011,0IkKz2J93C94Ei4BvDop7P,68.0,16
719,2011-07-16,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2011,0IkKz2J93C94Ei4BvDop7P,68.0,15
720,2011-07-09,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",2011,4QNpBfC0zvjKqPJcyqBy9W,79.0,13
721,2011-07-02,Rolling In The Deep,Adele,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,24
722,2011-06-25,Rolling In The Deep,Adele,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,23
723,2011-06-18,Rolling In The Deep,Adele,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,22
724,2011-06-11,Rolling In The Deep,Adele,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,21
725,2011-06-04,Rolling In The Deep,Adele,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,20
726,2011-05-28,Rolling In The Deep,Adele,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,19
727,2011-05-21,Rolling In The Deep,Adele,2011,1CkvWZme3pRgbzaxZnTl5X,76.0,18
728,2011-05-14,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,12
729,2011-05-07,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,11
730,2011-04-30,S&M,Rihanna Featuring Britney Spears,2011,4sjiIpEv617LDXaidKioOI,90.0,14
731,2011-04-23,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,9
732,2011-04-16,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,8
733,2011-04-09,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,7
734,2011-04-02,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,6
735,2011-03-26,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,5
736,2011-03-19,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,4
737,2011-03-12,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,3
738,2011-03-05,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,2
739,2011-02-26,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,1
740,2011-02-19,Black And Yellow,Wiz Khalifa,2011,5A6OHHy73AR5tLxgTc98zz,75.0,18
741,2011-02-12,Grenade,Bruno Mars,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,18
742,2011-02-05,Grenade,Bruno Mars,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,17
743,2011-05-07,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,11
744,2011-04-30,S&M,Rihanna Featuring Britney Spears,2011,4sjiIpEv617LDXaidKioOI,90.0,14
745,2011-04-23,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,9
746,2011-04-16,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,8
747,2011-04-09,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,7
748,2011-05-07,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,11
749,2011-04-30,S&M,Rihanna Featuring Britney Spears,2011,4sjiIpEv617LDXaidKioOI,90.0,14
750,2011-04-23,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,9
751,2011-04-16,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,8
752,2011-04-09,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,7
753,2011-05-07,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,11
754,2011-04-30,S&M,Rihanna Featuring Britney Spears,2011,4sjiIpEv617LDXaidKioOI,90.0,14
755,2011-04-23,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,9
756,2011-04-16,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,8
757,2011-04-09,E.T.,Katy Perry Featuring Kanye West,2011,664fvVG2C15AoBlbmpig3p,39.0,7
758,2011-04-02,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,6
759,2011-03-26,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,5
760,2011-03-19,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,4
761,2011-03-12,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,3
762,2011-03-05,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,2
763,2011-02-26,Born This Way,Lady Gaga,2011,6r2BECwMgEoRb5yLfp0Hca,67.0,1
764,2011-02-19,Black And Yellow,Wiz Khalifa,2011,5A6OHHy73AR5tLxgTc98zz,75.0,18
765,2011-02-12,Grenade,Bruno Mars,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,18
766,2011-02-05,Grenade,Bruno Mars,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,17
767,2011-01-29,Hold It Against Me,Britney Spears,2011,7Dyq1bhhjknLKEGg4k5NLr,60.0,1
768,2011-01-22,Grenade,Bruno Mars,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,15
769,2011-01-15,Firework,Katy Perry,2011,5Y2g2734P6TcuJJmDwz9QO,52.0,11
770,2011-01-08,Grenade,Bruno Mars,2011,7Cj2tT0m2SBeIO1PsGfk8A,62.0,13
771,2011-01-01,Firework,Katy Perry,2011,5Y2g2734P6TcuJJmDwz9QO,52.0,9
772,2010-12-25,Firework,Katy Perry,2010,4r6eNCsrZnQWJzzvFh4nlg,64.0,8
773,2010-12-18,Firework,Katy Perry,2010,4r6eNCsrZnQWJzzvFh4nlg,64.0,7
774,2010-12-11,Raise Your Glass,P!nk,2010,1gv4xPanImH17bKZ9rOveR,76.0,8
775,2010-12-04,Only Girl (In The World),Rihanna,2010,6jAsmDJI8iPhGWtS27kZ67,68.0,11
776,2010-11-27,Like A G6,Far*East Movement Featuring Cataracs & Dev,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,14
777,2010-11-20,What's My Name?,Rihanna Featuring Drake,2010,1pYKzfOlpHWtVUiEIu4Vn7,64.0,3
778,2010-11-13,We R Who We R,Ke$ha,2010,3LUWWox8YYykohBbHUrrxd,72.0,1
779,2010-11-06,Like A G6,Far*East Movement Featuring Cataracs & Dev,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,11
780,2010-10-30,Like A G6,Far*East Movement Featuring Cataracs & Dev,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,10
781,2010-11-06,Like A G6,Far*East Movement Featuring Cataracs & Dev,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,11
782,2010-10-30,Like A G6,Far*East Movement Featuring Cataracs & Dev,2010,4DvhkX2ic4zWkQeWMwQ2qf,69.0,10
783,2010-10-23,Just The Way You Are,Bruno Mars,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,12
784,2010-10-16,Just The Way You Are,Bruno Mars,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,11
785,2010-10-09,Just The Way You Are,Bruno Mars,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,10
786,2010-10-02,Just The Way You Are,Bruno Mars,2010,7BqBn9nzAq8spo5e7cZ0dJ,81.0,9
787,2010-09-25,Teenage Dream,Katy Perry,2010,5jzKL4BDMClWqRguW5qZvh,64.0,8
788,2010-09-18,Teenage Dream,Katy Perry,2010,5jzKL4BDMClWqRguW5qZvh,64.0,7
789,2010-09-11,Love The Way You Lie,Eminem Featuring Rihanna,2010,15JINEqzVMv3SvJTAXAKED,82.0,10
790,2010-09-04,Love The Way You Lie,Eminem Featuring Rihanna,2010,15JINEqzVMv3SvJTAXAKED,82.0,9
791,2010-08-28,Love The Way You Lie,Eminem Featuring Rihanna,2010,15JINEqzVMv3SvJTAXAKED,82.0,8
792,2010-08-21,Love The Way You Lie,Eminem Featuring Rihanna,2010,15JINEqzVMv3SvJTAXAKED,82.0,7
793,2010-08-14,Love The Way You Lie,Eminem Featuring Rihanna,2010,15JINEqzVMv3SvJTAXAKED,82.0,6
794,2010-08-07,Love The Way You Lie,Eminem Featuring Rihanna,2010,15JINEqzVMv3SvJTAXAKED,82.0,5
795,2010-07-31,Love The Way You Lie,Eminem Featuring Rihanna,2010,15JINEqzVMv3SvJTAXAKED,82.0,4
796,2010-07-24,California Gurls,Katy Perry Featuring Snoop Dogg,2010,6KOEK6SeCEZOQkLj5M1PxH,62.0,9
797,2010-07-17,California Gurls,Katy Perry Featuring Snoop Dogg,2010,6KOEK6SeCEZOQkLj5M1PxH,62.0,8
798,2010-07-10,California Gurls,Katy Perry Featuring Snoop Dogg,2010,6KOEK6SeCEZOQkLj5M1PxH,62.0,7
799,2010-07-03,California Gurls,Katy Perry Featuring Snoop Dogg,2010,6KOEK6SeCEZOQkLj5M1PxH,62.0,6
800,2010-06-26,California Gurls,Katy Perry Featuring Snoop Dogg,2010,6KOEK6SeCEZOQkLj5M1PxH,62.0,5
801,2010-06-19,California Gurls,Katy Perry Featuring Snoop Dogg,2010,6KOEK6SeCEZOQkLj5M1PxH,62.0,4
802,2010-06-12,OMG,Usher Featuring will.i.am,2010,1bM50INir8voAkVoKuvEUI,72.0,9
803,2010-06-05,OMG,Usher Featuring will.i.am,2010,1bM50INir8voAkVoKuvEUI,72.0,8
804,2010-05-29,OMG,Usher Featuring will.i.am,2010,1bM50INir8voAkVoKuvEUI,72.0,7
805,2010-05-22,Not Afraid,Eminem,2010,7Ie9W94M7OjPoZVV216Xus,79.0,1
806,2010-05-15,OMG,Usher Featuring will.i.am,2010,1bM50INir8voAkVoKuvEUI,72.0,5
807,2010-05-08,Nothin' On You,B.o.B Featuring Bruno Mars,2010,59dLtGBS26x7kc0rHbaPrq,72.0,13
808,2010-05-01,Nothin' On You,B.o.B Featuring Bruno Mars,2010,59dLtGBS26x7kc0rHbaPrq,72.0,12
809,2010-04-24,Rude Boy,Rihanna,2010,2nz6tKHsV0GJhwaXIOvYz5,41.0,9
810,2010-04-17,Rude Boy,Rihanna,2010,2nz6tKHsV0GJhwaXIOvYz5,41.0,8
811,2010-04-10,Rude Boy,Rihanna,2010,2nz6tKHsV0GJhwaXIOvYz5,41.0,7
812,2010-04-03,Rude Boy,Rihanna,2010,2nz6tKHsV0GJhwaXIOvYz5,41.0,6
813,2010-03-27,Rude Boy,Rihanna,2010,2nz6tKHsV0GJhwaXIOvYz5,41.0,5
814,2010-03-20,Break Your Heart,Taio Cruz Featuring Ludacris,2010,1CdqVF1ywD0ZO1zXtB9yWa,67.0,2
815,2010-03-13,Imma Be,The Black Eyed Peas,2010,6KG8oTzlAjta6Ofjcaf9z1,41.0,13
816,2010-03-06,Imma Be,The Black Eyed Peas,2010,6KG8oTzlAjta6Ofjcaf9z1,41.0,12
817,2010-02-27,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,19
818,2010-02-20,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,18
819,2010-02-13,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,17
820,2010-02-06,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,16
821,2010-01-30,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,15
822,2010-01-23,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,14
823,2010-01-16,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,13
824,2010-01-09,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,12
825,2010-01-02,TiK ToK,Ke$ha,2010,0HPD5WQqrq7wPWR7P7Dw1i,80.0,11
826,2009-12-26,Empire State Of Mind,Jay-Z + Alicia Keys,2009,2igwFfvr1OAGX9SKDCPBwO,68.0,14
827,2009-12-19,Empire State Of Mind,Jay-Z + Alicia Keys,2009,2igwFfvr1OAGX9SKDCPBwO,68.0,13
828,2009-12-12,Empire State Of Mind,Jay-Z + Alicia Keys,2009,2igwFfvr1OAGX9SKDCPBwO,68.0,12
829,2009-12-05,Empire State Of Mind,Jay-Z + Alicia Keys,2009,2igwFfvr1OAGX9SKDCPBwO,68.0,11
830,2009-11-28,Empire State Of Mind,Jay-Z + Alicia Keys,2009,2igwFfvr1OAGX9SKDCPBwO,68.0,10
831,2009-11-21,Fireflies,Owl City,2009,3DamFFqW32WihKkTVlwTYQ,80.0,12
832,2009-11-14,Whatcha Say,Jason Derulo,2009,6MjnMKOMclVgVyAZ8hX7k8,6.0,12
833,2009-11-07,Fireflies,Owl City,2009,3DamFFqW32WihKkTVlwTYQ,80.0,10
834,2009-10-31,Down,Jay Sean Featuring Lil Wayne,2009,7LP4Es66zdY7CyjepqmvAg,77.0,16
835,2009-10-24,3,Britney Spears,2009,2igwFfvr1OAGX9SKDCPBwO,68.0,1
836,2009-10-17,Down,Jay Sean Featuring Lil Wayne,2009,7LP4Es66zdY7CyjepqmvAg,77.0,14
837,2009-10-10,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,16
838,2009-10-03,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,15
839,2009-09-26,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,14
840,2009-09-19,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,13
841,2009-09-12,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,12
842,2009-09-05,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,11
843,2009-08-29,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,10
844,2009-08-22,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,9
845,2009-08-15,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,8
846,2009-08-08,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,7
847,2009-08-01,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,6
848,2009-07-25,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,5
849,2009-07-18,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,4
850,2009-07-11,I Gotta Feeling,The Black Eyed Peas,2009,4vp2J1l5RD4gMZwGFLfRAu,70.0,3
851,2009-07-04,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,15
852,2009-06-27,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,14
853,2009-06-20,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,13
854,2009-06-13,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,12
855,2009-06-06,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,11
856,2009-05-30,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,10
857,2009-05-23,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,9
858,2009-05-16,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,8
859,2009-05-09,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,7
860,2009-05-02,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,6
861,2009-04-25,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,5
862,2009-04-18,Boom Boom Pow,The Black Eyed Peas,2009,7xRNsqOQOgWbHV1nbXnfXN,63.0,4
863,2009-04-11,Poker Face,Lady Gaga,2009,7zACUQbWQxzT4aER7ityBV,50.0,15
864,2009-04-04,Right Round,Flo Rida,2009,3GpbwCm3YxiWDvy29Uo3vP,74.0,8
865,2009-03-28,Right Round,Flo Rida,2009,3GpbwCm3YxiWDvy29Uo3vP,74.0,7
866,2009-03-21,Right Round,Flo Rida,2009,3GpbwCm3YxiWDvy29Uo3vP,74.0,6
867,2009-03-14,Right Round,Flo Rida,2009,3GpbwCm3YxiWDvy29Uo3vP,74.0,5
868,2009-03-07,Right Round,Flo Rida,2009,3GpbwCm3YxiWDvy29Uo3vP,74.0,4
869,2009-02-28,Right Round,Flo Rida,2009,3GpbwCm3YxiWDvy29Uo3vP,74.0,3
870,2009-02-21,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",2009,4dK00wCxlqWEeN8BoM1BHT,70.0,4
871,2009-02-14,My Life Would Suck Without You,Kelly Clarkson,2009,4Dm32oO01YpIubCHaAtKkN,64.0,3
872,2009-02-07,My Life Would Suck Without You,Kelly Clarkson,2009,4Dm32oO01YpIubCHaAtKkN,64.0,2
873,2009-01-31,Just Dance,Lady Gaga Featuring Colby O'Donis,2009,3QuEpyj4kTRWiWuckd1hcK,51.0,24
874,2009-01-24,Just Dance,Lady Gaga Featuring Colby O'Donis,2009,3QuEpyj4kTRWiWuckd1hcK,51.0,23
875,2009-01-17,Just Dance,Lady Gaga Featuring Colby O'Donis,2009,3QuEpyj4kTRWiWuckd1hcK,51.0,22
876,2009-01-10,Single Ladies (Put A Ring On It),Beyonce,2009,2sLtfRWJ2IZkkefSiyvhvO,34.0,11
877,2009-01-03,Single Ladies (Put A Ring On It),Beyonce,2009,2sLtfRWJ2IZkkefSiyvhvO,34.0,10
878,2008-12-27,Single Ladies (Put A Ring On It),Beyonce,2008,5R9a4t5t5O0IsznsrKPVro,71.0,9
879,2008-12-20,Live Your Life,T.I. Featuring Rihanna,2008,3jlbL2OTD5YmIunYzgQTAN,76.0,11
880,2008-12-13,Single Ladies (Put A Ring On It),Beyonce,2008,5R9a4t5t5O0IsznsrKPVro,71.0,7
881,2008-12-06,Live Your Life,T.I. Featuring Rihanna,2008,3jlbL2OTD5YmIunYzgQTAN,76.0,9
882,2008-11-29,Live Your Life,T.I. Featuring Rihanna,2008,3jlbL2OTD5YmIunYzgQTAN,76.0,8
883,2008-11-22,Live Your Life,T.I. Featuring Rihanna,2008,3jlbL2OTD5YmIunYzgQTAN,76.0,7
884,2008-11-15,Live Your Life,T.I. Featuring Rihanna,2008,3jlbL2OTD5YmIunYzgQTAN,76.0,6
885,2008-11-08,Whatever You Like,T.I.,2008,1IAzD1muglOxOcPbUHs70R,76.0,12
886,2008-11-01,Whatever You Like,T.I.,2008,1IAzD1muglOxOcPbUHs70R,76.0,11
887,2008-10-25,Womanizer,Britney Spears,2008,7bqvQH3LOSKifHuLhUJhQM,20.0,2
888,2008-10-18,Live Your Life,T.I. Featuring Rihanna,2008,3jlbL2OTD5YmIunYzgQTAN,76.0,2
889,2008-10-11,Whatever You Like,T.I.,2008,1IAzD1muglOxOcPbUHs70R,76.0,8
890,2008-10-04,Whatever You Like,T.I.,2008,1IAzD1muglOxOcPbUHs70R,76.0,7
891,2008-09-27,So What,P!nk,2008,0JiY190vktuhSGN6aqJdrt,70.0,4
892,2008-09-20,Whatever You Like,T.I.,2008,1IAzD1muglOxOcPbUHs70R,76.0,5
893,2008-09-13,Whatever You Like,T.I.,2008,1IAzD1muglOxOcPbUHs70R,76.0,4
894,2008-09-06,Whatever You Like,T.I.,2008,1IAzD1muglOxOcPbUHs70R,76.0,3
895,2008-08-30,Disturbia,Rihanna,2008,2VOomzT6VavJOGBeySqaMc,75.0,9
896,2008-08-23,Disturbia,Rihanna,2008,2VOomzT6VavJOGBeySqaMc,75.0,8
897,2008-08-16,I Kissed A Girl,Katy Perry,2008,005lwxGU1tms6HGELIcUv9,67.0,13
898,2008-08-09,I Kissed A Girl,Katy Perry,2008,005lwxGU1tms6HGELIcUv9,67.0,12
899,2008-08-02,I Kissed A Girl,Katy Perry,2008,005lwxGU1tms6HGELIcUv9,67.0,11
900,2008-07-26,I Kissed A Girl,Katy Perry,2008,005lwxGU1tms6HGELIcUv9,67.0,10
901,2008-07-19,I Kissed A Girl,Katy Perry,2008,005lwxGU1tms6HGELIcUv9,67.0,9
902,2008-07-12,I Kissed A Girl,Katy Perry,2008,005lwxGU1tms6HGELIcUv9,67.0,8
903,2008-07-05,I Kissed A Girl,Katy Perry,2008,005lwxGU1tms6HGELIcUv9,67.0,7
904,2008-06-28,Viva La Vida,Coldplay,2008,1mea3bSkSGXuIRvnydlB5b,80.0,6
905,2008-06-21,Lollipop,Lil Wayne Featuring Static Major,2008,4P7VFiaZb3xrXoqGwZXC3J,73.0,13
906,2008-06-14,Lollipop,Lil Wayne Featuring Static Major,2008,4P7VFiaZb3xrXoqGwZXC3J,73.0,12
907,2008-06-07,Lollipop,Lil Wayne Featuring Static Major,2008,4P7VFiaZb3xrXoqGwZXC3J,73.0,11
908,2008-05-31,Lollipop,Lil Wayne Featuring Static Major,2008,4P7VFiaZb3xrXoqGwZXC3J,73.0,10
909,2008-05-24,Take A Bow,Rihanna,2008,3goSVuTt3fDYDP6kRnFwuL,79.0,5
910,2008-05-17,Bleeding Love,Leona Lewis,2008,4CFP22d4oUmu2iRSpARkT3,15.0,12
911,2008-05-10,Bleeding Love,Leona Lewis,2008,4CFP22d4oUmu2iRSpARkT3,15.0,11
912,2008-05-03,Lollipop,Lil Wayne Featuring Static Major,2008,4P7VFiaZb3xrXoqGwZXC3J,73.0,6
913,2008-04-26,Bleeding Love,Leona Lewis,2008,4CFP22d4oUmu2iRSpARkT3,15.0,9
914,2008-04-19,Touch My Body,Mariah Carey,2008,2H1l4JczUDbiWfQtQElB05,67.0,8
915,2008-04-12,Touch My Body,Mariah Carey,2008,2H1l4JczUDbiWfQtQElB05,67.0,7
916,2008-04-05,Bleeding Love,Leona Lewis,2008,4CFP22d4oUmu2iRSpARkT3,15.0,6
917,2008-03-29,Love In This Club,Usher Featuring Young Jeezy,2008,5j0McHPthKpOXRr3fBq8M0,70.0,5
918,2008-03-22,Love In This Club,Usher Featuring Young Jeezy,2008,5j0McHPthKpOXRr3fBq8M0,70.0,4
919,2008-03-15,Love In This Club,Usher Featuring Young Jeezy,2008,5j0McHPthKpOXRr3fBq8M0,70.0,3
920,2008-03-08,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,18
921,2008-03-01,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,17
922,2008-02-23,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,16
923,2008-02-16,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,15
924,2008-02-09,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,14
925,2008-02-02,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,13
926,2008-01-26,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,12
927,2008-01-19,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,11
928,2008-01-12,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,10
929,2008-01-05,Low,Flo Rida Featuring T-Pain,2008,0CAfXk7DXMnon4gLudAp7J,80.0,9
930,2007-12-29,No One,Alicia Keys,2007,6IwKcFdiRQZOWeYNhUiWIv,81.0,15
931,2007-12-22,No One,Alicia Keys,2007,6IwKcFdiRQZOWeYNhUiWIv,81.0,14
932,2007-12-15,No One,Alicia Keys,2007,6IwKcFdiRQZOWeYNhUiWIv,81.0,13
933,2007-12-08,No One,Alicia Keys,2007,6IwKcFdiRQZOWeYNhUiWIv,81.0,12
934,2007-12-01,No One,Alicia Keys,2007,6IwKcFdiRQZOWeYNhUiWIv,81.0,11
935,2007-11-24,Kiss Kiss,Chris Brown Featuring T-Pain,2007,3wKKkGVn7cVSfgPeYYIiXG,69.0,9
