,Billboard Chart Date,Title,Artist,Genre,Year,Spotify Song ID,Spotify Popularity Rating,Number of Weeks In Top 100,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Explicitness,Duration (mins),Time Signature
402,2014-02-08,Dark Horse,Katy Perry Featuring Juicy J,Pop,2014,59Bh54xKNPQRmSxUuysmaH,51.0,19,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,notExplicit,3.42425,4.0
403,2014-02-01,Timber,Pitbull Featuring Ke$ha,Pop,2014,5OKuFJwEG73Ni7TXbCMZKW,57.0,15,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,notExplicit,3.16955,4.0
404,2014-01-25,Timber,Pitbull Featuring Ke$ha,Pop,2014,5OKuFJwEG73Ni7TXbCMZKW,57.0,14,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,notExplicit,3.16955,4.0
405,2014-01-18,Timber,Pitbull Featuring Ke$ha,Pop,2014,5OKuFJwEG73Ni7TXbCMZKW,57.0,13,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,notExplicit,3.16955,4.0
406,2014-01-11,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2014,4u44DcAxOfC4oBFEC85NxL,33.0,9,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,explicit,4.062216666666667,3.0
407,2014-01-04,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2014,4u44DcAxOfC4oBFEC85NxL,33.0,8,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,explicit,4.062216666666667,3.0
408,2013-12-28,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2013,48RrDBpOSSl1aLVCalGl5C,76.0,7,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,explicit,4.169816666666667,4.0
409,2013-12-21,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2013,48RrDBpOSSl1aLVCalGl5C,76.0,6,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,explicit,4.169816666666667,4.0
410,2014-03-22,Happy,Pharrell Williams,Pop,2014,60nZcImufyMA1MKQY3dcCH,78.0,10,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,notExplicit,3.878666666666666,4.0
411,2014-03-15,Happy,Pharrell Williams,Pop,2014,60nZcImufyMA1MKQY3dcCH,78.0,9,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,notExplicit,3.878666666666666,4.0
412,2014-03-08,Happy,Pharrell Williams,Pop,2014,60nZcImufyMA1MKQY3dcCH,78.0,8,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,notExplicit,3.878666666666666,4.0
413,2014-03-01,Dark Horse,Katy Perry Featuring Juicy J,Pop,2014,59Bh54xKNPQRmSxUuysmaH,51.0,22,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,notExplicit,3.42425,4.0
414,2014-02-22,Dark Horse,Katy Perry Featuring Juicy J,Pop,2014,59Bh54xKNPQRmSxUuysmaH,51.0,21,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,notExplicit,3.42425,4.0
415,2014-02-15,Dark Horse,Katy Perry Featuring Juicy J,Pop,2014,59Bh54xKNPQRmSxUuysmaH,51.0,20,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,notExplicit,3.42425,4.0
416,2014-02-08,Dark Horse,Katy Perry Featuring Juicy J,Pop,2014,59Bh54xKNPQRmSxUuysmaH,51.0,19,0.494,0.958,9.0,-3.748,0.0,0.0595,0.00172,0.000259,0.174,0.329,132.032,notExplicit,3.42425,4.0
417,2014-02-01,Timber,Pitbull Featuring Ke$ha,Pop,2014,5OKuFJwEG73Ni7TXbCMZKW,57.0,15,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,notExplicit,3.16955,4.0
418,2014-01-25,Timber,Pitbull Featuring Ke$ha,Pop,2014,5OKuFJwEG73Ni7TXbCMZKW,57.0,14,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,notExplicit,3.16955,4.0
419,2014-01-18,Timber,Pitbull Featuring Ke$ha,Pop,2014,5OKuFJwEG73Ni7TXbCMZKW,57.0,13,0.605,0.906,8.0,-2.068,0.0,0.0411,0.0243,0.0,0.295,0.662,130.06,notExplicit,3.16955,4.0
420,2014-01-11,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2014,4u44DcAxOfC4oBFEC85NxL,33.0,9,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,explicit,4.062216666666667,3.0
421,2014-01-04,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2014,4u44DcAxOfC4oBFEC85NxL,33.0,8,0.452,0.634,11.0,-6.362,0.0,0.0389,0.345,0.000884,0.0782,0.318,125.964,explicit,4.062216666666667,3.0
422,2013-12-28,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2013,48RrDBpOSSl1aLVCalGl5C,76.0,7,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,explicit,4.169816666666667,4.0
423,2013-12-21,The Monster,Eminem Featuring Rihanna,Hip-Hop/Rap,2013,48RrDBpOSSl1aLVCalGl5C,76.0,6,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,explicit,4.169816666666667,4.0
424,2013-12-14,Wrecking Ball,Miley Cyrus,Pop,2013,2vwlzO0Qp8kfEtzTsCXfyE,77.0,15,0.53,0.422,5.0,-6.2620000000000005,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,notExplicit,3.6893333333333334,4.0
425,2013-12-07,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,21,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
426,2013-11-30,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,20,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
427,2013-11-23,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,19,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
428,2013-11-16,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,18,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
429,2013-11-09,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,17,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
430,2013-11-02,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,16,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
431,2013-10-26,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,15,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
432,2013-10-19,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,14,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
433,2013-10-12,Royals,Lorde,Alternative,2013,2dLLR6qlu5UJ5gk0dKz0h3,79.0,13,0.674,0.428,7.0,-9.504,1.0,0.122,0.121,0.0,0.132,0.337,84.87799999999999,notExplicit,3.16975,4.0
434,2013-10-05,Wrecking Ball,Miley Cyrus,Pop,2013,2vwlzO0Qp8kfEtzTsCXfyE,77.0,5,0.53,0.422,5.0,-6.2620000000000005,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,notExplicit,3.6893333333333334,4.0
435,2013-09-28,Wrecking Ball,Miley Cyrus,Pop,2013,2vwlzO0Qp8kfEtzTsCXfyE,77.0,4,0.53,0.422,5.0,-6.2620000000000005,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,notExplicit,3.6893333333333334,4.0
436,2013-09-21,Roar,Katy Perry,Pop,2013,6F5c58TMEs1byxUstkzVeM,78.0,5,0.5539999999999999,0.772,7.0,-4.8210000000000015,0.0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,notExplicit,3.7257666666666656,4.0
437,2013-09-14,Roar,Katy Perry,Pop,2013,6F5c58TMEs1byxUstkzVeM,78.0,4,0.5539999999999999,0.772,7.0,-4.8210000000000015,0.0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,notExplicit,3.7257666666666656,4.0
438,2013-09-07,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,19,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
439,2013-08-31,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,18,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
440,2013-08-24,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,17,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
441,2013-08-17,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,16,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
442,2013-08-10,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,15,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
443,2013-08-03,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,14,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
444,2013-07-27,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,13,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
445,2013-07-20,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,12,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
446,2013-07-13,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,11,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
447,2013-07-06,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,10,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
448,2013-06-29,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,9,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
449,2013-06-22,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop,2013,0n4bITAu0Y0nigrz3MFJMb,75.0,8,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,notExplicit,4.397116666666666,4.0
450,2013-06-15,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop,2013,00FaBIFXUfzaaVcsQmTTJY,56.0,17,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,notExplicit,3.300666666666667,4.0
451,2013-06-08,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop,2013,00FaBIFXUfzaaVcsQmTTJY,56.0,16,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,notExplicit,3.300666666666667,4.0
452,2013-06-01,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop,2013,00FaBIFXUfzaaVcsQmTTJY,56.0,15,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,notExplicit,3.300666666666667,4.0
453,2013-05-25,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop,2013,00FaBIFXUfzaaVcsQmTTJY,56.0,14,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,notExplicit,3.300666666666667,4.0
454,2013-05-18,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Hip-Hop,2013,00FaBIFXUfzaaVcsQmTTJY,56.0,13,0.657,0.852,11.0,-6.186,0.0,0.121,0.0128,0.0,0.366,0.79,143.004,notExplicit,3.300666666666667,4.0
455,2013-05-11,Just Give Me A Reason,P!nk Featuring Nate Ruess,Pop,2013,0idneCZwC12SSxWzCZHCwP,42.0,11,0.772,0.504,7.0,-12.045,1.0,0.0415,0.857,0.889,0.11,0.379,94.946,notExplicit,4.059433333333334,4.0
456,2013-05-04,Just Give Me A Reason,P!nk Featuring Nate Ruess,Pop,2013,0idneCZwC12SSxWzCZHCwP,42.0,10,0.772,0.504,7.0,-12.045,1.0,0.0415,0.857,0.889,0.11,0.379,94.946,notExplicit,4.059433333333334,4.0
457,2013-04-27,Just Give Me A Reason,P!nk Featuring Nate Ruess,Pop,2013,0idneCZwC12SSxWzCZHCwP,42.0,9,0.772,0.504,7.0,-12.045,1.0,0.0415,0.857,0.889,0.11,0.379,94.946,notExplicit,4.059433333333334,4.0
458,2013-04-20,When I Was Your Man,Bruno Mars,Pop,2013,0dccatsknQ5XkAflIRw5tK,46.0,16,0.3720000000000001,0.325,0.0,-7.492000000000001,1.0,0.037,0.866,2.08e-05,0.133,0.184,145.045,notExplicit,3.533333333333333,4.0
459,2013-04-13,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Hip-Hop,2013,7tpFQqIXoYEzt4MFVZBCUg,39.0,26,0.7829999999999999,0.613,1.0,-7.9460000000000015,0.0,0.249,0.0901,0.0,0.046,0.7020000000000001,94.982,explicit,3.8893333333333335,4.0
460,2013-04-06,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Hip-Hop,2013,7tpFQqIXoYEzt4MFVZBCUg,39.0,25,0.7829999999999999,0.613,1.0,-7.9460000000000015,0.0,0.249,0.0901,0.0,0.046,0.7020000000000001,94.982,explicit,3.8893333333333335,4.0
461,2013-03-30,Harlem Shake,Baauer,Dance,2013,01XFgRZfZI7oBagNf1Loml,60.0,5,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,notExplicit,3.2777333333333334,4.0
462,2013-03-23,Harlem Shake,Baauer,Dance,2013,01XFgRZfZI7oBagNf1Loml,60.0,4,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,notExplicit,3.2777333333333334,4.0
463,2013-03-16,Harlem Shake,Baauer,Dance,2013,01XFgRZfZI7oBagNf1Loml,60.0,3,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,notExplicit,3.2777333333333334,4.0
464,2013-03-09,Harlem Shake,Baauer,Dance,2013,01XFgRZfZI7oBagNf1Loml,60.0,2,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,notExplicit,3.2777333333333334,4.0
465,2013-03-02,Harlem Shake,Baauer,Dance,2013,01XFgRZfZI7oBagNf1Loml,60.0,1,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,notExplicit,3.2777333333333334,4.0
466,2013-02-23,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Hip-Hop,2013,7tpFQqIXoYEzt4MFVZBCUg,39.0,19,0.7829999999999999,0.613,1.0,-7.9460000000000015,0.0,0.249,0.0901,0.0,0.046,0.7020000000000001,94.982,explicit,3.8893333333333335,4.0
467,2013-02-16,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Hip-Hop,2013,7tpFQqIXoYEzt4MFVZBCUg,39.0,18,0.7829999999999999,0.613,1.0,-7.9460000000000015,0.0,0.249,0.0901,0.0,0.046,0.7020000000000001,94.982,explicit,3.8893333333333335,4.0
468,2013-02-09,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Hip-Hop,2013,7tpFQqIXoYEzt4MFVZBCUg,39.0,17,0.7829999999999999,0.613,1.0,-7.9460000000000015,0.0,0.249,0.0901,0.0,0.046,0.7020000000000001,94.982,explicit,3.8893333333333335,4.0
469,2013-02-02,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Hip-Hop,2013,7tpFQqIXoYEzt4MFVZBCUg,39.0,16,0.7829999999999999,0.613,1.0,-7.9460000000000015,0.0,0.249,0.0901,0.0,0.046,0.7020000000000001,94.982,explicit,3.8893333333333335,4.0
470,2013-01-26,Locked Out Of Heaven,Bruno Mars,Pop,2013,5WlVx0a6VedSJ60JFYpRBp,56.0,15,0.532,0.8220000000000001,5.0,-5.339,1.0,0.044,0.028,2.05e-06,0.096,0.212,170.009,notExplicit,4.04705,4.0
471,2013-01-19,Locked Out Of Heaven,Bruno Mars,Pop,2013,5WlVx0a6VedSJ60JFYpRBp,56.0,14,0.532,0.8220000000000001,5.0,-5.339,1.0,0.044,0.028,2.05e-06,0.096,0.212,170.009,notExplicit,4.04705,4.0
472,2013-01-12,Locked Out Of Heaven,Bruno Mars,Pop,2013,5WlVx0a6VedSJ60JFYpRBp,56.0,13,0.532,0.8220000000000001,5.0,-5.339,1.0,0.044,0.028,2.05e-06,0.096,0.212,170.009,notExplicit,4.04705,4.0
473,2013-01-05,Locked Out Of Heaven,Bruno Mars,Pop,2013,5WlVx0a6VedSJ60JFYpRBp,56.0,12,0.532,0.8220000000000001,5.0,-5.339,1.0,0.044,0.028,2.05e-06,0.096,0.212,170.009,notExplicit,4.04705,4.0
474,2012-12-29,Locked Out Of Heaven,Bruno Mars,Pop,2012,3w3y8KPTfNeOKPiqUTakBh,79.0,11,0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,notExplicit,3.8913,4.0
475,2012-12-22,Locked Out Of Heaven,Bruno Mars,Pop,2012,3w3y8KPTfNeOKPiqUTakBh,79.0,10,0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,notExplicit,3.8913,4.0
476,2012-12-15,Diamonds,Rihanna,Pop,2012,1z9kQ14XBSN0r2v6fx4IdG,66.0,10,0.564,0.71,11.0,-4.92,0.0,0.0461,0.00125,0.0,0.109,0.393,91.972,notExplicit,3.75245,4.0
477,2012-12-08,Diamonds,Rihanna,Pop,2012,1z9kQ14XBSN0r2v6fx4IdG,66.0,9,0.564,0.71,11.0,-4.92,0.0,0.0461,0.00125,0.0,0.109,0.393,91.972,notExplicit,3.75245,4.0
478,2012-12-01,Diamonds,Rihanna,Pop,2012,1z9kQ14XBSN0r2v6fx4IdG,66.0,8,0.564,0.71,11.0,-4.92,0.0,0.0461,0.00125,0.0,0.109,0.393,91.972,notExplicit,3.75245,4.0
479,2012-11-24,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,21,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
480,2012-11-17,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,20,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
481,2012-11-10,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,19,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
482,2012-11-03,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,18,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
483,2012-10-27,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,17,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
484,2012-10-20,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,16,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
485,2012-10-13,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,15,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
486,2012-10-06,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,14,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
487,2012-09-29,One More Night,Maroon 5,Pop,2012,4XNrMwGx1SqP01sqkGTDmo,68.0,13,0.718,0.82,5.0,-3.4530000000000003,0.0,0.0323,0.0444,0.0,0.0846,0.613,92.998,notExplicit,3.657783333333333,4.0
488,2012-09-22,We Are Never Ever Getting Back Together,Taylor Swift,Country,2012,7AEAGTc8cReDqcbPoY9gwo,65.0,5,0.628,0.6759999999999999,7.0,-5.9110000000000005,1.0,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,notExplicit,3.198,4.0
489,2012-09-15,Whistle,Flo Rida,Hip-Hop/Rap,2012,3bC1ahPIYt1btJzSSEyyrF,76.0,16,0.747,0.937,0.0,-5.746,1.0,0.0453,0.0208,0.0,0.29,0.7390000000000001,103.976,notExplicit,3.7442166666666665,4.0
490,2012-09-08,We Are Never Ever Getting Back Together,Taylor Swift,Country,2012,7AEAGTc8cReDqcbPoY9gwo,65.0,3,0.628,0.6759999999999999,7.0,-5.9110000000000005,1.0,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,notExplicit,3.198,4.0
491,2012-09-01,We Are Never Ever Getting Back Together,Taylor Swift,Country,2012,7AEAGTc8cReDqcbPoY9gwo,65.0,2,0.628,0.6759999999999999,7.0,-5.9110000000000005,1.0,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,notExplicit,3.198,4.0
492,2012-08-25,Whistle,Flo Rida,Hip-Hop/Rap,2012,3bC1ahPIYt1btJzSSEyyrF,76.0,13,0.747,0.937,0.0,-5.746,1.0,0.0453,0.0208,0.0,0.29,0.7390000000000001,103.976,notExplicit,3.7442166666666665,4.0
493,2012-08-18,Call Me Maybe,Carly Rae Jepsen,Pop,2012,3TGRqZ0a2l1LRblBkJoaDx,69.0,24,0.7829999999999999,0.58,7.0,-6.547999999999999,1.0,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,notExplicit,3.223333333333333,4.0
494,2012-08-11,Call Me Maybe,Carly Rae Jepsen,Pop,2012,3TGRqZ0a2l1LRblBkJoaDx,69.0,23,0.7829999999999999,0.58,7.0,-6.547999999999999,1.0,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,notExplicit,3.223333333333333,4.0
495,2012-08-04,Call Me Maybe,Carly Rae Jepsen,Pop,2012,3TGRqZ0a2l1LRblBkJoaDx,69.0,22,0.7829999999999999,0.58,7.0,-6.547999999999999,1.0,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,notExplicit,3.223333333333333,4.0
496,2012-07-28,Call Me Maybe,Carly Rae Jepsen,Pop,2012,3TGRqZ0a2l1LRblBkJoaDx,69.0,21,0.7829999999999999,0.58,7.0,-6.547999999999999,1.0,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,notExplicit,3.223333333333333,4.0
